Load (MW),Solar Generation (MW),Price ($/MWh),s1_Gen,s2_Line,s3_XFMR
3180.151824531583,61.60811147546746,58.07113723537774,1,1,1
3117.234262599392,53.003012704182346,45.297031372403666,1,1,1
3211.592504800247,91.7913863179935,31.463257708257544,1,1,1
3119.9223485341818,30.473391609376762,53.63804368117436,1,1,1
3260.432641091143,36.17804682919194,53.689338995707985,1,1,1
3271.4809374829615,55.30525406054471,52.365716382065315,1,1,1
3080.707249655727,3.3972492994317753,63.63179072506038,1,1,1
3246.7391995464973,0.3163955253275951,47.18128753573905,1,1,1
3120.500363566109,17.696423266729127,65.75301177882626,1,1,1
3058.5100068237102,0.7962983415057501,52.36402019748705,1,1,1
3325.734583342604,229.89052216640223,46.544915399567664,1,1,1
3243.7708300687077,187.33586406557993,41.372225795393845,1,1,1
3126.4422324472434,27.247381221742835,44.910998233637486,1,1,1
3106.5939669297345,0.26725483233528846,39.376285321320644,1,1,1
3375.223483131203,266.97712499394856,41.04033188599056,1,1,1
3084.055441473539,0.0,39.82032170050197,1,1,1
3195.3693549183176,31.467046704437937,43.71389687878288,1,1,1
3180.999330707777,53.53357283047634,48.39468225327148,1,1,1
3251.3512622666103,0.0,46.85447153035069,1,1,1
3081.2806851999376,17.40790100630457,64.08949260130632,1,1,1
3594.623529040066,163.7869789230904,48.230537666508404,1,1,1
3641.3146489271953,112.38293374460766,46.798657558553195,1,1,1
3098.5545911113636,0.0,32.62488934411684,1,1,1
3206.1952445701495,3.617106180668107,46.7679132837468,1,1,1
3116.227089393312,0.007770466612037452,58.221901873958814,1,1,1
3217.9261966898366,35.89966189321429,38.82022051309593,1,1,1
3399.18942988511,56.13726818060834,54.01161141090092,1,1,1
3171.2976983304297,43.37302986672905,36.22648744648031,1,1,1
3191.300650370421,0.0,38.525628731675766,1,1,1
3128.3298015403207,13.102953651811111,68.07262154048931,1,1,1
3151.041849010867,0.0,46.58810062597139,1,1,1
3129.3385770283016,0.0,44.35652090206552,1,1,1
3706.7370167782187,583.4149892185017,44.746817400529494,1,1,1
3046.0938273625366,0.0,44.470479274752556,1,1,1
3307.4201145465813,0.0,37.404846260234976,1,1,1
3099.538515115112,0.0,44.47353413714598,1,1,1
3130.17557775001,4.283715263155025,40.361910312264854,1,1,1
3365.9777070376863,177.24265739408543,39.46611567798193,1,1,1
3562.296937287237,467.7718984405888,28.80964842352656,1,1,1
3116.7049073567214,0.0,57.86016218591711,1,1,1
3050.042961909632,0.0,40.08878896540227,1,1,1
3233.753614489354,12.638379321554304,53.10722890836058,1,1,1
3285.5434793682257,4.288748406376051,60.37633014944885,1,1,1
3458.560295935739,350.7428782705224,42.04206083840551,1,1,1
3151.41322895286,8.39585540196815,63.19326888850433,1,1,1
3510.124333168172,296.28843674840346,35.09474782015439,1,1,1
3045.028491685394,0.0,43.770713585655905,1,1,1
3783.099661107324,610.2765891041574,32.07635694538963,1,1,1
3054.404415155575,0.0,34.748896977508615,1,1,1
3205.7630307562376,65.25421164767148,54.60278069584347,1,1,1
3073.274768287502,0.11235924173440122,48.30446666790429,1,1,1
3368.2452712339086,317.13858298779473,43.05492080765562,1,1,1
3318.6872598441932,196.0802556520345,38.566256302901465,1,1,1
3210.8221399736135,81.76879982637473,30.296605729445833,1,1,1
3143.2012796697004,0.0,43.68775928889615,1,1,1
3045.538403765124,0.11056384861637979,39.8842663616696,1,1,1
3046.409238676002,0.0,38.19988229763695,1,1,1
3226.62269080332,0.0,46.76051284916698,1,1,1
3216.407960782374,4.704331184347451,41.159615937663126,1,1,1
3179.6521213855285,0.1435348069160374,45.69256235784643,1,1,1
3053.922136505411,5.434895660820118,44.74981503366398,1,1,1
3262.2018294661175,0.11569676679830071,38.87717720958947,1,1,1
3467.099318936704,250.31869501407894,51.364699301998954,1,1,1
3448.2269264035385,325.86956095224207,42.52085677948528,1,1,1
3249.0274843537018,14.233838166637694,66.44356064871897,1,1,1
3051.306687204663,0.0071831449116288556,51.90004870203947,1,1,1
3204.9621923445197,127.10864446422805,50.29155472863179,1,1,1
3184.212832632334,45.70398781544803,65.69147266844374,1,1,1
3084.936125379833,2.1833215694148076,50.37626026277619,1,1,1
3139.2603132675117,2.2720094492145435,51.6059616476387,1,1,1
3190.3857423888703,0.024756018947901137,38.35194843916502,1,1,1
3484.4244989477297,186.92544972832135,45.67390335487556,1,1,1
3103.8642039210513,15.333777349365906,54.01,1,1,1
3137.503913582327,35.99733960334016,48.76328829828758,1,1,1
3095.339166070609,48.92335964201202,52.56546747127129,1,1,1
3049.641890684417,0.0,35.44501915115361,1,1,1
3120.9674391874714,66.21431308982923,48.31693472610681,1,1,1
3440.1241475059946,364.9564619448586,40.654193335044006,1,1,1
3191.962866268169,0.0,37.12312392266416,1,1,1
3357.165280298419,45.644415377978746,55.827358386273865,1,1,1
3069.0369432495386,0.0,57.193836801884885,1,1,1
3412.537970522588,365.6086556005556,36.20404399077296,1,1,1
3120.119764430558,57.99874778915048,40.56954573097883,1,1,1
3238.322875805539,122.62800816687712,39.46737041577681,1,1,1
3187.269643608331,0.624278958877091,50.873892019895116,1,1,1
3136.6907663192846,22.085881788789496,38.34423219323417,1,1,1
3241.983928041805,0.27218778722402354,40.67645326297482,1,1,1
3122.2133538591606,0.0,48.15606046796058,1,1,1
3053.0054339581125,0.0,32.91871039160338,1,1,1
3075.3010481078663,0.0,38.731611023364074,1,1,1
3150.6904095676623,74.23370232578495,47.6802388806242,1,1,1
3479.985295389837,80.05268050785651,37.33984828162112,1,1,1
3248.7855870871267,4.39943033134721,39.92739672681642,1,1,1
3041.522878991409,0.0,62.31285527991323,1,1,1
3204.031656965041,5.552487141755684,53.64386839106394,1,1,1
3237.251667205565,170.86912903388253,57.88991955105367,1,1,1
3250.513501120953,7.523204996994096,68.79285520513615,1,1,1
3225.8065921357047,93.30144370083715,38.15105561049353,1,1,1
3226.0388247068663,5.873845772112946,43.46658870301505,1,1,1
3246.153514254984,0.0,45.67123882613003,1,1,1
3413.345783733814,34.673723676370315,34.413955288031985,1,1,1
3180.632584889448,22.13115425499567,45.9928452573593,1,1,1
3116.919635145601,67.73626196962609,42.58267016073334,1,1,1
3217.671106196175,117.42906938093843,35.101720802722156,1,1,1
3151.213195171023,0.6021873119848965,44.15562478732535,1,1,1
3397.1558514063313,95.30483131294889,39.20626113767427,1,1,1
3453.095442694642,408.95981176248665,29.97061400178768,1,1,1
3145.9526302694803,2.4149142213629555,54.15565652251095,1,1,1
3084.935305657743,0.0,38.26749366766474,1,1,1
3443.442714988361,152.6954766143896,33.31306332098425,1,1,1
3113.6039173523154,8.888172605148368,33.0119654723659,1,1,1
3266.873434738266,3.351003147592472,52.9335371681706,1,1,1
3046.4282036432414,0.0,60.71898897068127,1,1,1
3367.6292397028524,253.8658915528162,38.87961187021668,1,1,1
3126.005650936229,43.99226122063014,42.19567835154348,1,1,1
3455.305103732848,335.0648311997515,39.95430808119915,1,1,1
3451.800944963412,405.3137060182149,28.74739766312671,1,1,1
3336.846047566433,25.198746061596218,54.92984879482023,1,1,1
3202.991082500581,127.94929291028116,49.8130015896792,1,1,1
3341.1117867649627,133.98612525318896,53.341973058451764,1,1,1
3116.2367349007172,0.0,58.47476780749118,1,1,1
3273.0862630252495,0.45402114485741796,53.0757371241327,1,1,1
3134.4183062476955,18.969575798010236,50.27325385872422,1,1,1
3200.1523558336503,0.0,30.452188979798493,1,1,1
3141.722439081732,0.23437163381701026,42.30388980586593,1,1,1
3218.032459486852,142.8791466035863,60.52527337735217,1,1,1
3049.012973209828,0.0,35.74274557473764,1,1,1
3126.3691085633072,0.0,51.0366353909136,1,1,1
3184.6699758785103,0.559656984126655,46.38887680236633,1,1,1
3278.457419907436,51.06144165200764,54.4841459800478,1,1,1
3256.093480256949,69.10362558877388,51.994755894664344,1,1,1
3248.943156939772,167.31361683775143,45.71951919933885,1,1,1
3287.2763996707818,41.77897925858786,45.64829995066497,1,1,1
3135.5506255852897,16.6580245841128,49.19868841537282,1,1,1
3348.795660340882,254.32441241271997,40.91949462992787,1,1,1
3296.6570719426622,101.09897583395194,50.5806575038873,1,1,1
3408.531631409171,70.68424460989503,57.835468617921194,1,1,1
3318.3342250398664,234.85980087531016,44.1374213236344,1,1,1
3114.6013967110516,0.11551543545540091,47.18522533219519,1,1,1
3274.4253591269867,1.4836558605176073,41.814063673667974,1,1,1
3467.024115743085,381.6070051200481,33.551072435387546,1,1,1
3116.753718687276,0.2187978265702274,57.730399889670416,1,1,1
3734.3999741350967,587.7245800295368,28.779225525752956,1,1,1
3170.1658812341125,0.0,32.614809759743814,1,1,1
3078.1242009368434,2.355399471148557,52.00717038491061,1,1,1
3224.460549077367,181.6663111958483,48.72817371306395,1,1,1
3219.4879163308447,48.41835470925479,61.974532794455016,1,1,1
3392.5326782524107,335.985052453069,49.94416207512356,1,1,1
3685.7754737653804,417.8712626320026,44.60012766388007,1,1,1
3204.6577880942655,127.32289975489779,50.81,1,1,1
3412.1119457124805,369.9565336588186,42.39614293773299,1,1,1
3445.9576990784158,3.5896323602940514,42.01298397028663,1,1,1
3102.727736909394,5.027369966361289,66.2349978596513,1,1,1
3205.863659972731,46.399483523986795,65.49835595596585,1,1,1
3248.3437753440885,193.9971706060734,36.637721048630496,1,1,1
3126.0996229846405,0.0,39.65215647015212,1,1,1
3274.0587653977764,74.22078844711703,38.10570920942779,1,1,1
3289.2179940265532,195.4186980812472,41.3781341950163,1,1,1
3075.1200744833172,17.699691645815022,60.97754146806375,1,1,1
3117.7694003069155,0.7144331269154833,38.871993796835554,1,1,1
3230.260277008474,83.80920561822218,40.52684671546983,1,1,1
3180.6767634151192,110.18942309035508,55.13201404454475,1,1,1
3230.4430907851565,19.78989422859353,51.13415977401423,1,1,1
3428.8851705735697,96.7095185873873,45.84517685906658,1,1,1
3532.941853871859,244.41829408107245,43.03301894024702,1,1,1
3218.023140920442,0.0,48.90006363097931,1,1,1
3512.898697190416,430.2009086837759,39.44806166481187,1,1,1
3075.3553081329583,0.0,38.76122178982136,1,1,1
3132.8962714022446,3.634243145602628,37.03848662013603,1,1,1
3119.3854044264554,40.47153439906555,38.72701334467024,1,1,1
3165.0112422585403,94.01257045725217,51.43142495010467,1,1,1
3417.0525592613512,219.4742317438408,38.07565475341916,1,1,1
3069.6712688764565,0.0,45.428217969829646,1,1,1
3068.498295558607,5.891957964994559,36.917984455964074,1,1,1
3291.7712002789335,70.92442744938054,49.70872155293893,1,1,1
3149.820474541656,7.647262634693092,49.17135688391043,1,1,1
3169.722099305754,8.508153658675182,35.19025055946922,1,1,1
3410.947707101891,300.7904867378435,47.12605486809828,1,1,1
3174.926406602652,62.86135593580206,38.05560221389225,1,1,1
3173.2059911749498,49.69351687156888,35.61322706393922,1,1,1
3062.0049662330093,20.122572310173275,46.24857492752101,1,1,1
3240.307450457911,0.0,48.01108710445405,1,1,1
3125.7835341380146,0.0,46.45719788290472,1,1,1
3149.68183350372,51.30670357279745,50.5209231419278,1,1,1
3204.260348460346,7.497759555063761,54.95087116630388,1,1,1
3184.4439826834323,76.43852239147796,40.83371011686906,1,1,1
3092.619745826665,45.730149398729765,41.713644546655374,1,1,1
3041.806067031535,0.0,48.41782718118962,1,1,1
3360.5605893142842,43.0935711468437,55.10329949093747,1,1,1
3060.0899070674254,0.0,67.26668449350154,1,1,1
3267.024597449012,142.90631492363303,33.60663906610666,1,1,1
3193.069104266892,0.0,48.00957175873073,1,1,1
3286.816174974604,154.8376739071814,29.467157505669917,1,1,1
3092.930094246733,0.0,32.01899803758351,1,1,1
3051.524041090914,0.0,52.223738521392804,1,1,1
3127.4109999901784,0.012431809369499452,41.01894143683956,1,1,1
3214.4037408351824,139.363879317345,39.45551634379866,1,1,1
3157.97651643928,91.4270958797163,39.61647585486506,1,1,1
3193.08629496716,3.7051207078398765,49.099526785734405,1,1,1
3273.1133958485802,19.22396059296827,55.778237621846415,1,1,1
3213.0425586638366,0.0,42.39488349860729,1,1,1
3177.202081362583,0.2204495977959837,39.89424249950184,1,1,1
3116.2264517405883,0.0,58.391627430247475,1,1,1
3225.7080252848987,160.62762340358177,44.67950728842037,1,1,1
3224.582131940917,41.97058588231555,35.21171698372424,1,1,1
3133.4585388772143,0.041535671000131336,41.12089466813179,1,1,1
3440.4706534763313,99.46913536232927,48.29548033297085,1,1,1
3418.0790880474374,67.4311614937326,62.04562651451714,1,1,1
3241.15552496204,36.964294581265094,47.157560783233244,1,1,1
3105.9845473537202,20.05758131923989,43.38509786816727,1,1,1
3176.6660407201034,0.0,45.97019286484549,1,1,1
3421.368829920285,336.5101992793898,41.507741212351675,1,1,1
3219.1960989476197,0.0,42.252174191221386,1,1,1
3172.612665614127,0.0,39.94727101122166,1,1,1
3456.6631007336014,84.66285296549614,52.96498734485589,1,1,1
3256.397698965342,56.186822039994475,43.569208629020764,1,1,1
3552.363440479459,308.000893775496,34.33362661113209,1,1,1
3195.9432432593135,8.655845765659102,50.263066050439676,1,1,1
3343.9894348475896,154.3791454259052,46.852159054442374,1,1,1
3048.2725582605785,0.11293540013953234,48.93812881330255,1,1,1
3182.7496610361527,30.854585354194406,50.22606906944873,1,1,1
3430.7186106270124,155.01434964945835,47.99291601454151,1,1,1
3203.051645469627,20.657965282067806,53.69459199982134,1,1,1
3470.6857384585883,0.0,44.384179955075844,1,1,1
3114.0061604304133,0.8622765982713017,46.95349166985169,1,1,1
3121.4274169856967,21.957536417257977,50.445297002147164,1,1,1
3691.2239437733588,581.1363542428803,39.9435742642532,1,1,1
3274.641346269653,0.12884436018153458,48.8970684799052,1,1,1
3084.726224420887,12.102545345137443,37.21250908683732,1,1,1
3117.822632970315,0.0,37.79070122507553,1,1,1
3135.652941465633,0.7070682496329881,36.32,1,1,1
3167.2886484390583,0.22769255759856724,39.82807654375911,1,1,1
3199.3206430117025,123.12340460958734,50.64233565197809,1,1,1
3190.7991277701167,128.1291731463652,45.75628921583811,1,1,1
3049.580851768515,0.09116459444186903,51.804610089423754,1,1,1
3331.4939985379083,210.8134377022549,51.56923698901059,1,1,1
3120.588039091385,20.180037920763166,46.8097635289231,1,1,1
3134.051379165594,0.0,46.834264372489926,1,1,1
3045.4061127061386,0.07997314069948361,48.002252180207265,1,1,1
3302.448987414156,93.33389893718999,47.226642104175795,1,1,1
3345.4816084883496,235.24681239746107,27.91785177930997,1,1,1
3192.9827331454853,3.237956301664635,48.69108367265186,1,1,1
3151.371886287347,95.56545100357111,35.19653117472073,1,1,1
3603.3476747426207,221.91468903214542,28.94915709211179,1,1,1
3236.2478146205854,0.0,51.538045313682424,1,1,1
3215.7915339576634,7.899044577624733,46.60319894772886,1,1,1
3640.965258400789,227.2776455614332,42.82331050830515,1,1,1
3041.5517909698606,0.0,47.950143585485144,1,1,1
3525.629026686095,152.31558279189713,32.890739724818594,1,1,1
3481.043553722842,80.98309822141569,38.33327322478257,1,1,1
3054.377934289315,0.0,53.580699565084764,1,1,1
3506.0614702764333,0.0,41.356967720813536,1,1,1
3970.2853507803375,779.3554925061013,31.838543262972216,1,1,1
3242.920823452438,0.2657093388331066,41.31060802485708,1,1,1
3051.3031525951733,0.2864888061412658,49.241763331412,1,1,1
3482.5604438336577,108.98556714736671,53.4779660179741,1,1,1
3192.2450885917065,73.4790644149844,56.6110886048131,1,1,1
3140.297973007153,25.303934789990894,51.31122044776614,1,1,1
3172.2876161327767,19.231592540400285,52.36372668874512,1,1,1
3087.864923649128,0.0,35.071577760951975,1,1,1
3089.947675605732,0.309672,67.32,1,1,1
3171.4759801972064,23.97598643161528,63.10514137078981,1,1,1
3176.5217581265983,53.25211091103375,49.77987062486986,1,1,1
3674.8955947467903,516.839759628537,44.797845297518606,1,1,1
3058.238646484691,4.619472460224303,53.716041319615854,1,1,1
3087.609007146936,0.0,29.0912185707572,1,1,1
3040.699049977257,0.0,49.650902559166774,1,1,1
3246.2450084732336,0.0,42.61013668368494,1,1,1
3177.0495642783153,65.05444865721941,60.07758885056853,1,1,1
3106.904265162299,35.60651716208659,47.39891892553433,1,1,1
3202.1929428679427,72.79125165835525,42.39355448990633,1,1,1
3258.1176698530003,12.875634363468548,39.16982817920135,1,1,1
3095.797258448603,4.238526477553136,45.87800707150328,1,1,1
3177.0189564777875,54.109252117462965,49.89680561537018,1,1,1
3247.8736786386007,163.4099992258987,39.42012245684147,1,1,1
3303.2353099203497,102.43502397329713,43.06810490749582,1,1,1
3231.7553553988855,72.96781118950608,41.97296470161891,1,1,1
3064.057362874077,0.0,33.5359173383676,1,1,1
3059.9844399872522,0.0,47.04280167193965,1,1,1
3279.2983547795225,80.07452916462572,62.153081227919756,1,1,1
3158.3502842498,0.4425917122387988,48.444066449806655,1,1,1
3558.444220712268,305.4855135911082,34.16803363615505,1,1,1
3121.2368047779432,0.0,46.370987283739304,1,1,1
3162.448824711795,28.711491821106282,54.48255277135568,1,1,1
3322.9470459984204,272.57761749727837,48.42907762991128,1,1,1
3254.315778395727,104.02538913527248,48.48110732995827,1,1,1
3409.2690243132797,221.49936432509824,40.40271441308006,1,1,1
3223.6661093342605,95.56753098998762,36.719851703798476,1,1,1
3251.06509331439,45.4121994516061,43.57466747045712,1,1,1
3112.188013412881,0.3464698141771865,52.25932917907534,1,1,1
3655.111554276468,531.0212462769384,37.581985940025504,1,1,1
3216.586121351486,1.049251628806028,41.21386210132625,1,1,1
3162.6004213334845,0.0,51.76885553819852,1,1,1
3135.4519752749884,0.37884550520493665,46.27907178441708,1,1,1
3295.168586472255,103.89959140959397,50.59478173232815,1,1,1
3275.7923151980167,55.75552408153471,50.089967872487755,1,1,1
3327.1712382471974,213.15348619500406,53.677544565041,1,1,1
3163.644299700383,0.0,49.71347403078147,1,1,1
3088.269637351564,0.29544095824377964,54.04178146551555,1,1,1
3180.940156882986,21.409558592140172,46.68619698064055,1,1,1
3210.074116724311,0.0,45.5094138444324,1,1,1
3139.3723040755917,0.0,48.01550881465648,1,1,1
3499.895317581155,298.9283199147072,32.037742970747686,1,1,1
3309.7372275139273,4.509977471300931,41.396864172093984,1,1,1
3653.6574246835494,346.0165974616556,47.763882239999575,1,1,1
3408.241538324145,70.59577780398719,57.46738102486705,1,1,1
3171.7787696721,31.14511638483855,38.88169239476673,1,1,1
3176.933622765079,0.8001685143129599,49.806643091488674,1,1,1
3220.9476020668353,0.0,36.336966949060354,1,1,1
3478.5646115138784,218.99335525806904,49.623286929397274,1,1,1
3188.440016126952,0.0,40.18928081902099,1,1,1
3561.570766663464,469.5261285399688,28.16027488683604,1,1,1
3384.5182084794847,291.7593554867397,45.10923287009269,1,1,1
3212.2036214197965,24.77277591165406,54.883593561912264,1,1,1
3149.8761740277723,8.862614346437423,60.37809544010368,1,1,1
3283.9534523830716,210.0621221129913,51.51481445680672,1,1,1
3125.5632671333838,35.03491544949824,65.13923932596741,1,1,1
3240.1646499672274,29.950175250593308,46.54035368495776,1,1,1
3111.6712636474836,0.0,33.99388826060718,1,1,1
3317.286241062285,161.2662523893271,36.864388380879404,1,1,1
3267.6204214676723,2.7738653931114943,53.1002089966663,1,1,1
3893.2357221346465,752.1826802676808,31.66598564000143,1,1,1
3376.876692449487,259.9520105320243,38.80406706997717,1,1,1
3062.131581734753,20.391680877065284,46.00922341834416,1,1,1
3251.0080757029436,99.95651983571233,52.15170658493473,1,1,1
3691.2810621773037,516.0998897053958,40.73909190836177,1,1,1
3117.4017102999314,3.529327120502212,57.37871356776764,1,1,1
3181.057909684876,0.0,46.58248194859135,1,1,1
3744.9202647493967,630.3753874285951,42.64083675971284,1,1,1
3045.7165952529936,0.0,44.599528324864735,1,1,1
3334.029181536823,73.1693632964385,57.49834755735647,1,1,1
3067.3695785793743,0.0,36.03338833645087,1,1,1
3592.534363720014,224.3476103505275,29.66891620639529,1,1,1
3195.330596027997,20.97358936574024,44.118308224915005,1,1,1
3319.429329149914,170.75608876731064,41.88646854933573,1,1,1
3227.7509854673913,29.393683621013327,43.67616997876832,1,1,1
3121.1653336868712,41.32548862662498,39.24183092806938,1,1,1
3247.4785794979502,111.78118861367045,44.8633998226943,1,1,1
3287.4059940471816,0.0,37.21207183996604,1,1,1
3167.5641092131923,121.12885798670595,55.02034295784992,1,1,1
3201.6466296148906,5.5540435787723235,38.05586936329277,1,1,1
3247.53517686778,0.0,46.64557978827126,1,1,1
3266.758837705087,3.251580304255322,53.87118024628534,1,1,1
3805.9060690709866,346.27690859766244,31.01,1,1,1
3096.109648448912,0.6185878396686018,43.24102968899069,1,1,1
3056.406852360605,0.0,45.61891200575653,1,1,1
3639.2794783064346,337.91226468044374,37.665765912080175,1,1,1
3208.981462158689,0.0,46.617737309357594,1,1,1
3155.0111574699185,3.3405043776722034,53.807138024976666,1,1,1
3331.8493343296477,141.26404991185143,41.45019528121905,1,1,1
3505.243094779277,154.2542844155731,41.80075185479622,1,1,1
3245.6262688587676,0.11825306819514428,48.78004270080919,1,1,1
3045.0666404945255,0.0,43.18597897100258,1,1,1
3424.7441171908326,336.49654827125767,41.8230375678504,1,1,1
3174.5510884814453,122.71704423857125,57.94658415071415,1,1,1
3225.069628121242,0.0,46.83267708522065,1,1,1
3196.212397721914,0.0,35.950163637629814,1,1,1
3052.287741081769,0.0,41.739404255937046,1,1,1
3310.0469502255955,40.793372987868935,53.44901408113186,1,1,1
3076.9547534828826,0.2775778156534048,57.562157133612025,1,1,1
3162.495569254373,8.557901047731852,43.086041190778396,1,1,1
3074.0611569310013,18.379684908181655,65.87865360330986,1,1,1
3041.2364708433793,0.6478466416333706,35.666535789576436,1,1,1
3146.9335349925473,83.81490947746315,52.673081365297314,1,1,1
3163.501479732809,93.40499472183139,51.79584053949036,1,1,1
3388.1535362934833,169.82491318505342,37.36382928010795,1,1,1
3070.098529928011,0.0,44.56122523195455,1,1,1
3443.5240987379316,32.46883931578736,39.22388348746664,1,1,1
3065.013954178488,1.5296045355555719,53.964508569827316,1,1,1
3228.37987502775,84.6987612407368,40.523847190443114,1,1,1
3377.9626533389596,81.07480138523435,42.87002655755469,1,1,1
3150.9784279378273,0.0,47.48182066645909,1,1,1
3121.442831734359,36.71474116990886,41.48600427051894,1,1,1
3282.530768148665,208.41667986702535,42.78965792326074,1,1,1
3290.2922411718964,86.41577577936337,55.08709248037435,1,1,1
3111.4303907597337,1.6982378590234244,50.577200364792056,1,1,1
3055.2992646851667,0.0,44.68622036319255,1,1,1
3057.810018628488,0.0,37.001014505830796,1,1,1
3081.0337509649617,17.806312068757553,64.03141579815892,1,1,1
3072.1159215510193,0.0,51.70789107760508,1,1,1
3412.379246522524,298.07652867132424,48.04167998299047,1,1,1
3246.5949225749023,0.6531127080495207,48.78530170908317,1,1,1
3780.220021926129,437.1822473541626,33.90553396943283,1,1,1
3172.4333261987745,44.74052110076199,50.853025028645085,1,1,1
3108.6249298122334,0.0,41.72302596489681,1,1,1
3162.3235342710177,9.114745212757393,43.08306864617334,1,1,1
3071.1781499984345,0.0,44.41084410606692,1,1,1
3189.711854321248,133.8269373131237,44.5090770262841,1,1,1
3096.239567390354,13.298578481752141,36.958181475251656,1,1,1
3421.071474215395,37.45985927423867,36.62033356808782,1,1,1
3063.173098037169,0.218719420920433,38.25978929360117,1,1,1
3232.7905310100778,65.30247980884295,51.89914784655771,1,1,1
3387.8647984229274,106.12833738904098,45.19699468636007,1,1,1
3331.948082076391,42.90870150464244,33.27054968490494,1,1,1
3056.7671004378276,0.10162129079650128,51.67004201936088,1,1,1
3583.6597762453316,410.2291782623389,27.82444677034571,1,1,1
3549.485802749685,367.8915462205562,49.57475575449794,1,1,1
3294.5039603671617,234.71322171292573,38.644119208736626,1,1,1
3155.517134021508,35.17834716241435,67.10632908470747,1,1,1
3177.1065287475963,81.93293173556908,51.64809994565381,1,1,1
3137.421557066742,27.521761193334804,67.14030577698576,1,1,1
3607.231807774814,137.4851550295953,46.2962226446649,1,1,1
3340.6435487721615,155.59268547483614,44.0709621754785,1,1,1
3272.1035541523047,0.0,50.16002744983442,1,1,1
3068.7586045410044,0.0,46.83713016935755,1,1,1
3217.3255294073856,140.22342898718532,42.803897794426646,1,1,1
3145.6632633615377,0.37504789808979044,37.23997719937048,1,1,1
3533.0116863930907,416.38119295952004,34.48789583260013,1,1,1
3685.409544306551,383.17735041493154,39.21,1,1,1
3540.7406033355182,490.3939018782434,36.5949380788451,1,1,1
3291.0812581131677,106.4448840626749,52.70023726411,1,1,1
3191.6273167492623,63.85105814071275,61.819684801946366,1,1,1
3173.956453979195,64.17500773000509,42.64,1,1,1
3083.6401078308513,7.125043701717126,35.384172440940176,1,1,1
3063.4015988762208,0.0,41.36457132849503,1,1,1
3071.2685808196557,0.0,44.25750993753656,1,1,1
3838.751405268095,663.4143608625704,31.922800813113295,1,1,1
3190.9228858011675,127.48062969540175,45.89825214617771,1,1,1
3103.1714726066753,0.20306191418557207,47.347538087132044,1,1,1
3169.8201841524005,11.809679811125818,34.19685135291866,1,1,1
3185.6697216887255,108.44304640521402,39.349078009115004,1,1,1
3135.8574581077805,0.4218371150847272,36.32,1,1,1
3117.079912038386,0.4535225034147923,37.99620308066489,1,1,1
3172.996447054047,74.24726709341263,39.14957924109539,1,1,1
3122.8986716129507,18.085729142123288,37.41550369305001,1,1,1
3307.9344561936955,11.233504383484656,51.986077120438324,1,1,1
3346.7240259669975,96.74041813647915,65.47,1,1,1
3379.0089667330226,170.27957557173988,48.926084657868536,1,1,1
3253.3455165754094,124.75117854249909,53.49,1,1,1
3117.535275641499,0.0,40.960694992613675,1,1,1
3169.3950910095928,0.0,38.3239255939439,1,1,1
3117.934396934032,55.57931159486923,43.63962217778689,1,1,1
3125.638295026386,67.75086261196161,51.61681962536183,1,1,1
3203.287676756678,0.0,59.855759291736,1,1,1
3101.2309388359313,0.0,36.5940937700012,1,1,1
3478.0839787892855,116.4419873368754,55.813719867793786,1,1,1
3247.553189880034,0.5721894263575338,49.77224037266125,1,1,1
3255.1439540628076,0.0,47.03843715533628,1,1,1
3595.6709252584874,533.922161174656,37.04378112767393,1,1,1
3086.035446180014,0.13307667525724373,46.94449985649103,1,1,1
3319.739255522221,230.36905053580912,47.04859726565056,1,1,1
3179.83950386561,78.25810906950407,37.347590018060686,1,1,1
3238.176592382069,36.722107187794535,46.25394323845153,1,1,1
3084.784161706735,0.0,40.13899511899203,1,1,1
3650.866602561082,401.0721635379651,33.05111048792754,1,1,1
3097.539944048877,1.1705947832510668,39.304266450153605,1,1,1
3662.5604838936024,596.1293893888994,35.37985504810116,1,1,1
3120.649184099031,31.56943991921355,43.788481273878055,1,1,1
3490.6553302127872,89.43374474704041,47.35619155711113,1,1,1
3238.104586338118,121.31494655013222,40.48628731262921,1,1,1
3621.695591064663,546.4191405776883,46.51512789032628,1,1,1
3377.490412518864,71.46664121609585,45.129116594543994,1,1,1
3729.5680802166385,270.5801474731983,37.97258755759806,1,1,1
3152.9566728533573,46.9357200824499,44.012564528403594,1,1,1
3193.0624608021835,30.19136848264437,48.40506629375959,1,1,1
3343.04050973074,240.5699450432461,47.964616533100724,1,1,1
3468.8920950947127,0.0,43.202006693143204,1,1,1
3102.9614642173797,0.0,37.47801036743262,1,1,1
3164.839817337351,120.83161485439577,46.851514336835,1,1,1
3168.7312955310567,39.10676941626483,55.729883345239195,1,1,1
3235.050247557226,116.50708589329233,38.753654355258746,1,1,1
3244.405265087719,51.82965404576317,47.22985400775537,1,1,1
3479.1586655374635,115.80423429778423,63.18209792232749,1,1,1
3154.8132970407273,51.15107274702362,53.93036070010482,1,1,1
3372.9946753084164,186.68293787084625,60.691563201009124,1,1,1
3125.3695823970993,11.893563979952422,50.90344839689145,1,1,1
3417.1626020254207,183.65586327409235,28.7517738698235,1,1,1
3225.9819137072245,88.3064466569105,43.12282743988474,1,1,1
3534.051330470909,422.2401021429578,43.9832767199583,1,1,1
